CAGDP9 Real GDP by county and metropolitan area 1
CAGDP9 Real GDP by county and metropolitan area 1
County
GeoFips,GeoName,2017,2018,2019,2020,2021,2022
47021,"Cheatham, TN",1154692,1143054,1157066,1156354,1254967,1279600
47023,"Chester, TN",365233,364392,364838,355259,366682,370833
47025,"Claiborne, TN",765791,767538,792148,779599,775662,774012
47027,"Clay, TN",173556,174977,167622,165759,177337,225514
47029,"Cocke, TN",763999,767971,772131,742208,815443,826257
47031,"Coffee, TN",2715195,2810694,2962502,2907091,3047721,3141646
47033,"Crockett, TN",561082,555399,547974,562076,564024,577457
47035,"Cumberland, TN",1675020,1701797,1749435,1708555,1786667,1810683
47037,"Davidson, TN",68267086,70978458,73574818,71646270,79933566,85468316
47039,"Decatur, TN",324568,329262,314619,301259,307469,320711
47041,"DeKalb, TN",727141,663870,658443,658267,737987,824964
47043,"Dickson, TN",1935490,1978903,2057329,2008014,2053296,2100186
47045,"Dyer, TN",1713211,1662397,1677553,1675371,1860718,1794520
47047,"Fayette, TN",1195419,1149756,1128381,1191114,1296453,1346086
47049,"Fentress, TN",424533,441371,476327,470965,493975,512498
47051,"Franklin, TN",1179852,1175090,1186190,1137864,1260034,1301389
47053,"Gibson, TN",1408824,1432507,1486815,1495347,1567995,1459094
47055,"Giles, TN",1157944,1146121,1125032,1113701,1172086,1256240
47057,"Grainger, TN",417311,413589,426475,430767,484002,491949
47059,"Greene, TN",2493672,2466568,2437514,2349077,2453178,2473363
47061,"Grundy, TN",239035,237608,235245,225002,239474,248294
47063,"Hamblen, TN",3135152,3074503,3122543,3111685,3356952,3458238
47065,"Hamilton, TN",25229186,25436454,25867729,25785640,27378986,29064512
47067,"Hancock, TN",83883,85026,85967,84664,85859,88244
47069,"Hardeman, TN",609031,614647,594669,588918,591173,616839
47071,"Hardin, TN",913907,940755,916910,904603,1036592,1032198
47073,"Hawkins, TN",1802692,1749141,1651026,1550816,1629641,1824164
47075,"Haywood, TN",758793,762255,679584,625528,693540,853635
47077,"Henderson, TN",738691,747487,746532,702845,787135,774043
47079,"Henry, TN",1209788,1168736,1226620,1188039,1295988,1295266
47081,"Hickman, TN",436532,457232,475383,482173,516010,536795
47083,"Houston, TN",147644,147717,155735,150131,148534,150484
47085,"Humphreys, TN",885779,778259,731705,740143,802080,841682
47087,"Jackson, TN",187602,212503,213214,217243,224333,225351
47089,"Jefferson, TN",1559644,1584702,1648357,1660858,1711066,1724316
47091,"Johnson, TN",415639,402901,425216,427959,438733,425810
47093,"Knox, TN",26669279,27559231,27688338,28152426,30595071,31306893
47095,"Lake, TN",122999,111823,136112,124740,150580,117085
47097,"Lauderdale, TN",688817,696174,724990,713357,779293,705230
47099,"Lawrence, TN",1032507,1027087,1060037,1043701,1143911,1140579
47101,"Lewis, TN",266409,271235,290200,293923,321309,328694
47103,"Lincoln, TN",1082386,1075998,1103089,1036444,1100338,1191329
47105,"Loudon, TN",1850417,1908132,2104206,2102050,2301531,2367297
47107,"McMinn, TN",2092471,2094766,2125102,2141993,2244776,2265351
47109,"McNairy, TN",592019,536732,532625,526285,549840,548036
47111,"Macon, TN",548988,546224,531470,518414,535006,569007
47113,"Madison, TN",5923159,5936912,5994901,5870315,6341593,6441399
47115,"Marion, TN",801179,804838,799129,780476,816143,853126
47117,"Marshall, TN",1158393,1208952,1237526,1210132,1268113,1353372
47119,"Maury, TN",4227395,4018680,4239045,4270091,4668911,4932361
47121,"Meigs, TN",257956,251267,243355,243625,260741,263537
47123,"Monroe, TN",1455263,1437524,1431777,1375551,1465908,1557106
47125,"Montgomery, TN",5257341,5456115,5765005,5963034,6413551,6608140
47127,"Moore, TN",441465,503524,492919,511949,528140,581867
47129,"Morgan, TN",268552,274304,306439,301821,300305,308165
47131,"Obion, TN",1164506,1102335,1169958,1196518,1287444,1284924
47133,"Overton, TN",498488,543461,578421,546547,564922,566568
47135,"Perry, TN",190359,190869,193726,171302,172238,177094
47137,"Pickett, TN",154679,156849,145901,140549,132726,141680
47139,"Polk, TN",295482,306343,292472,290739,334511,376568
47141,"Putnam, TN",3340653,3473293,3539057,3586203,3775688,3848819
47143,"Rhea, TN",1898719,2046365,1875513,1557255,1910432,2444762
47145,"Roane, TN",2582421,2442696,2623117,2486673,2646506,2725719
47147,"Robertson, TN",2616915,2454902,2439046,2428034,2556899,2523155
47149,"Rutherford, TN",16261614,16733048,17402026,17747866,19279899,20367932
47151,"Scott, TN",481410,494915,490216,472748,487195,494257
47153,"Sequatchie, TN",289684,280882,283955,291883,317697,326371
47155,"Sevier, TN",4251826,4439229,4612694,4165497,4964380,5189391
47157,"Shelby, TN",63595482,64236384,64713863,63607931,66569718,66224936
47159,"Smith, TN",624012,702373,706699,707900,712547,745620
47161,"Stewart, TN",857314,900056,798391,620344,791998,882596
47163,"Sullivan, TN",7673821,7948524,7763603,7878559,8690431,8914979
47165,"Sumner, TN",6982036,7037067,7135391,7150820,7720226,8425032
47167,"Tipton, TN",1206892,1184032,1208780,1239494,1324163,1303519
47169,"Trousdale, TN",169524,196502,205166,190286,200333,210374
47171,"Unicoi, TN",559886,576745,544182,562342,582480,585718
47173,"Union, TN",303603,310091,324764,317697,320498,341585
47175,"Van Buren, TN",89881,94465,97161,99057,101587,106320
47177,"Warren, TN",1460128,1451574,1444817,1389274,1435227,1415198
47179,"Washington, TN",5691638,5812145,6038612,6064802,6565988,6671260
47181,"Wayne, TN",306231,315788,332527,344263,342745,376701
47183,"Weakley, TN",1042849,1014196,1104339,1075359,1167613,1129336
47185,"White, TN",747280,736882,746562,736095,789867,820925
47187,"Williamson, TN",22403855,23063940,24203065,24590929,27285472,28843963
47189,"Wilson, TN",5097713,5442592,5581599,5712869,6516602,6833539
48001,"Anderson, TX",1854000,1921111,1984764,1950822,2061471,2080081
48003,"Andrews, TX",2663256,2803950,2988219,2695398,2893035,2703487
48005,"Angelina, TX",3152626,3297217,3308763,3227704,3205175,3322589
48007,"Aransas, TX",644093,645836,675778,682532,709181,731431
48009,"Archer, TX",269446,278384,276978,283611,278296,283399
48011,"Armstrong, TX",35995,50943,49052,53653,45019,43599
48013,"Atascosa, TX",2631154,2821168,3223730,2642755,2600999,2621346
48015,"Austin, TX",1262188,1333379,1405384,1412914,1594863,1644744
48017,"Bailey, TX",386810,386518,382349,399352,394082,329459
48019,"Bandera, TX",356297,364837,395871,367504,382993,391445
48021,"Bastrop, TX",2177066,2324465,2433723,2538981,2660865,2842297
48023,"Baylor, TX",148215,153378,157145,170257,169329,162377
48025,"Bee, TX",734739,725739,745514,718927,671474,715139
48027,"Bell, TX",16198711,16317100,16695725,17040316,17790381,17980355
48029,"Bexar, TX",100193129,104847549,106525108,105083799,109873970,115265382
48031,"Blanco, TX",363976,380451,417181,428684,460344,493454
48033,"Borden, TX",238571,287171,456635,435832,425288,464480
48035,"Bosque, TX",550028,547274,563932,559872,582543,606269
48037,"Bowie, TX",3641646,3621923,3574800,3554494,3663069,3706115
48039,"Brazoria, TX",15594770,16452659,15705491,15567073,16000840,16348599
48041,"Brazos, TX",9584824,10033570,10292537,10275883,10967202,11495568
48043,"Brewster, TX",344700,369562,380082,368283,401561,400762
48045,"Briscoe, TX",85006,91763,89810,76988,105753,92662
48047,"Brooks, TX",288157,281369,288476,273370,276603,262147
48049,"Brown, TX",1424388,1425661,1440268,1391302,1404986,1401067
48051,"Burleson, TX",872415,1079338,1246789,1186960,987921,827068
48053,"Burnet, TX",1553431,1617363,1678304,1744173,1847466,1911392
48055,"Caldwell, TX",836188,900946,919625,971576,1001968,1033608
48057,"Calhoun, TX",2693726,3592371,3294444,3163594,3413281,3508866
48059,"Callahan, TX",261257,294040,301276,289581,294151,361404
48061,"Cameron, TX",10734203,10950425,11200319,10912927,11660469,12032752
48063,"Camp, TX",361067,370257,344516,351760,363241,396199
48065,"Carson, TX",919073,948354,973509,904813,934179,907787
48067,"Cass, TX",774200,826215,859173,920829,973179,999944
48069,"Castro, TX",721563,652978,648670,670246,665325,516273
48071,"Chambers, TX",2712292,2969359,2619975,2584596,2520012,2517353
48073,"Cherokee, TX",1304451,1276476,1304038,1338399,1332558,1337756
48075,"Childress, TX",204441,207230,210680,234147,249004,282215
48077,"Clay, TX",207416,210130,212860,214369,214441,217969
48079,"Cochran, TX",197654,169635,208413,214637,236805,180558
48081,"Coke, TX",90796,96546,93063,97423,180908,194838
48083,"Coleman, TX",196283,199344,205024,202454,206757,214247
48085,"Collin, TX",62269549,66086903,68444784,70476796,76577433,83208852
48087,"Collingsworth, TX",75655,78012,76500,78711,80778,73519
48089,"Colorado, TX",847415,800236,841796,807413,878228,878495
48091,"Comal, TX",5942804,6213683,6551203,7014238,7662531,7965447
48093,"Comanche, TX",366015,361217,413996,437590,409489,429900
48095,"Concho, TX",77629,80841,106863,121890,128745,184092
48097,"Cooke, TX",3118071,2786522,2407894,2067402,2198566,2346919
48099,"Coryell, TX",1710538,1705525,1643834,1624028,1674493,1660310
48101,"Cottle, TX",73332,69993,51809,57677,72021,81059
48103,"Crane, TX",550870,493294,577054,558196,564308,634570
48105,"Crockett, TX",768622,623527,621653,639022,581604,479913
48107,"Crosby, TX",216659,209499,232530,216050,248219,191567
48109,"Culberson, TX",1395223,1713566,2390403,2587895,2502908,2288356
48111,"Dallam, TX",787721,680449,693194,692034,668028,565224
48113,"Dallas, TX",248044414,258127596,269858811,263514185,283517706,299773355
48115,"Dawson, TX",618706,682543,639973,659730,617120,589964
48117,"Deaf Smith, TX",1598475,1525222,1421812,1400557,1395447,1249449
48119,"Delta, TX",103045,93317,99490,98031,99146,87909
48121,"Denton, TX",32503089,33816542,35977333,39570027,43110011,45868233
48123,"DeWitt, TX",4197836,3894098,4133100,3601610,3247721,2589637
48125,"Dickens, TX",97336,96084,92187,89695,87256,88159
48127,"Dimmit, TX",3522575,3435674,3777621,2961148,2335686,2125196
48129,"Donley, TX",126180,131314,116990,121823,127764,110541
48131,"Duval, TX",326665,345335,337742,313686,311965,309646
48133,"Eastland, TX",687809,797118,763228,704621,716106,721781
48135,"Ector, TX",10478298,12490648,13040470,10954580,10605581,11363572
48137,"Edwards, TX",68723,65857,72203,83703,81602,79523
48139,"Ellis, TX",5887929,6361104,6460079,6323807,6747841,6964273
48141,"El Paso, TX",30271960,31195934,32479335,32452763,34342853,34763020
48143,"Erath, TX",1424460,1508340,1591549,1586180,1539039,1613999
48145,"Falls, TX",354966,368309,376777,387176,379447,383430
48147,"Fannin, TX",796048,884652,929115,906296,937327,964099
48149,"Fayette, TX",1586863,1545514,1609695,1570167,1687071,1616234
48151,"Fisher, TX",158994,213339,205689,213178,274055,326840
48153,"Floyd, TX",315667,298834,340861,270693,354875,240399
48155,"Foard, TX",28388,40900,51554,92153,98521,96296
48157,"Fort Bend, TX",27576129,29522284,30903434,30731832,32128414,33408557
48159,"Franklin, TX",376427,396378,381245,371492,398642,446746
48161,"Freestone, TX",1362994,980862,1014476,935189,896549,874483
48163,"Frio, TX",1104552,1205168,1191888,1021567,1032267,964524
48165,"Gaines, TX",1901840,1755033,1970767,1852877,1650797,1413581
48167,"Galveston, TX",15188107,15365270,15543698,15029002,16375548,16281603
48169,"Garza, TX",240811,234310,254375,218563,216900,185708
48171,"Gillespie, TX",993482,1033712,1110675,1130990,1264111,1286201
48173,"Glasscock, TX",1715900,2186202,2698890,2591790,2167288,2093218
48175,"Goliad, TX",320313,311437,304494,261821,313469,268571
48177,"Gonzales, TX",2448894,2459568,2855651,2561002,2515478,2269355
48179,"Gray, TX",991169,1047021,1014355,970265,941727,936442
48181,"Grayson, TX",4703414,4970642,4989540,4874197,5225085,5325544
48183,"Gregg, TX",7304760,7740949,7871211,7266983,7498579,7885905
48185,"Grimes, TX",1028934,1059692,1060595,991238,970345,1053305
48187,"Guadalupe, TX",5945004,6150638,7461635,7731101,9131528,9590455
48189,"Hale, TX",1116105,1151322,1260937,1271060,1265889,1160738
48191,"Hall, TX",81177,71487,71604,70363,100413,65719
48193,"Hamilton, TX",228167,237586,245912,260461,253639,257654
48195,"Hansford, TX",563434,507505,509867,468655,461377,351711
48197,"Hardeman, TX",155863,166675,167243,196545,205334,207916
48199,"Hardin, TX",1337835,1406916,1344442,1272534,1346913,1357119
48201,"Harris, TX",377601083,391034432,382109887,375075182,394061459,402792333
48203,"Harrison, TX",4142405,4474670,4119265,3950566,4187685,4355012
48205,"Hartley, TX",772238,702144,721081,696176,674293,534332
48207,"Haskell, TX",215504,258967,325829,302411,323126,294641
48209,"Hays, TX",7249219,7761570,8373127,8376192,9147933,9724156
48211,"Hemphill, TX",708416,592612,598645,514743,432817,341666
48213,"Henderson, TX",1721227,1741260,1805752,1827000,1807130,1835540
48215,"Hidalgo, TX",20721197,21184628,21796318,21420961,22496207,22818175
48217,"Hill, TX",888603,943412,971393,928903,1023835,1090539
48219,"Hockley, TX",1630777,1701134,1781458,1525418,1465320,1300445
48221,"Hood, TX",2101562,2309135,2456371,2240051,2341039,2420953
48223,"Hopkins, TX",1426210,1533307,1652835,1567457,1593423,1706381
48225,"Houston, TX",876745,908368,918588,905611,892800,873777
48227,"Howard, TX",3501424,4514213,5804240,5801877,6138825,5849258
48229,"Hudspeth, TX",137571,156459,155677,153092,155017,146220
48231,"Hunt, TX",4381391,4634922,4619204,4385264,4662152,5065001
48233,"Hutchinson, TX",4261872,4259097,4954317,4319312,5363420,4439446
48235,"Irion, TX",809921,715050,961327,884008,740834,679303
48237,"Jack, TX",522639,583807,436191,431446,432434,421298
48239,"Jackson, TX",627020,690951,732964,628645,609941,547675
48241,"Jasper, TX",1004787,1019472,994291,976342,1010877,990549
48243,"Jeff Davis, TX",64233,67744,65411,63462,69249,68796
48245,"Jefferson, TX",19546250,20441199,20229810,16922130,17151793,16611587
48247,"Jim Hogg, TX",173320,168142,170760,172324,163990,160858
48249,"Jim Wells, TX",1595209,1859355,1858616,1381980,1447662,1474235
48251,"Johnson, TX",5737907,5773737,5786224,5715719,6173729,6303488
48253,"Jones, TX",419229,408042,420821,421414,460035,445483
48255,"Karnes, TX",6153979,6171233,6918802,5860580,5435354,4796419
48257,"Kaufman, TX",3416434,3586380,3828234,3919313,4370944,4631701
48259,"Kendall, TX",2000687,2137255,2193939,2082698,2230379,2318665
48261,"Kenedy, TX",227129,234192,280518,208551,257935,241052
48263,"Kent, TX",190205,178310,185986,164264,143080,105753
48265,"Kerr, TX",1906339,2032463,2136148,2102837,2229509,2289090
48267,"Kimble, TX",117167,132596,128876,133584,143433,145609
48269,"King, TX",111950,105343,102791,84489,72230,63481
48271,"Kinney, TX",108543,107119,110270,115035,112049,112401
48273,"Kleberg, TX",1083898,1040904,1102546,1053283,1100625,1101754
48275,"Knox, TX",136507,144875,141465,144694,193799,224920
48277,"Lamar, TX",2620703,2796541,2691276,2463934,2619129,2694410
48279,"Lamb, TX",784421,744694,722705,698256,695023,605093
48281,"Lampasas, TX",457630,473038,494716,502050,502181,521561
48283,"La Salle, TX",3358869,3476682,3902220,3056674,2848099,2247116
48285,"Lavaca, TX",1066284,1110003,1234881,1117647,1088938,1096909
48287,"Lee, TX",842849,847378,981553,882207,850121,801574
48289,"Leon, TX",705484,687532,683410,690859,726592,743965
48291,"Liberty, TX",1958578,2133017,2207024,2104876,2211592,2223527
48293,"Limestone, TX",1267240,1362952,1379615,1239717,1264664,1353048
48295,"Lipscomb, TX",536796,489021,528271,492847,473738,407380
48297,"Live Oak, TX",1284619,1171177,1499868,1263609,1275352,1277802
48299,"Llano, TX",738973,724008,741181,749329,775374,776794
48301,"Loving, TX",3228124,4400055,6201671,6409372,6124965,5423583
48303,"Lubbock, TX",13267508,13599091,13921923,13984899,14375597,14606518
48305,"Lynn, TX",175411,192913,222767,273057,333194,304552
48307,"McCulloch, TX",358980,377750,333307,312559,313670,319628
48309,"McLennan, TX",12377748,12894071,12702957,12238992,12938861,13355996
48311,"McMullen, TX",1593724,1439872,1672599,1426115,1129053,908593
48313,"Madison, TX",540221,508661,536167,495396,496971,470026
48315,"Marion, TX",239062,249640,250950,249031,271065,270565
48317,"Martin, TX",3014525,4141905,6483671,6651179,6980095,6677211
48319,"Mason, TX",110763,117039,116368,113019,110563,112246
48321,"Matagorda, TX",2189072,2054025,2220598,2160217,2234976,2170089
48323,"Maverick, TX",1575758,1672797,1689225,1598548,1720668,1808257
48325,"Medina, TX",986422,1036851,1089689,1062259,1092037,1096891
48327,"Menard, TX",43639,47890,47716,50729,49106,46861
48329,"Midland, TX",18874725,23395416,27184269,24889946,24100116,23980249
48331,"Milam, TX",900706,556058,621368,587936,621263,612757
48333,"Mills, TX",155725,189540,208657,212195,209892,252785
48335,"Mitchell, TX",333564,314404,315297,299504,278516,236682
48337,"Montague, TX",767714,708374,704030,624031,638498,608269
48339,"Montgomery, TX",26495280,30009488,30915742,31179821,33025538,35006940
48341,"Moore, TX",1774158,2065446,2434421,1993227,2787023,2590813
48343,"Morris, TX",556489,590070,559131,506313,555747,589952
48345,"Motley, TX",26407,28163,28464,33888,26468,26355
48347,"Nacogdoches, TX",2443129,2500528,2416992,2449643,2579650,2671272
48349,"Navarro, TX",1526075,1627222,1625467,1532033,1601520,1637023
48351,"Newton, TX",439312,460839,484667,427278,444524,463362
48353,"Nolan, TX",877417,862937,918961,888264,963294,909100
48355,"Nueces, TX",18743020,19303203,19831610,18179397,19139878,18312690
48357,"Ochiltree, TX",1028767,991429,996265,827524,839197,698434
48359,"Oldham, TX",288004,306536,274664,307904,312341,283786
48361,"Orange, TX",3570084,3811611,3517672,3513798,3726799,3859712
48363,"Palo Pinto, TX",988849,1071756,1084588,1012402,969216,996325
48365,"Panola, TX",1663424,1690070,1912248,1972051,2350212,2352003
48367,"Parker, TX",4209685,4384703,4417118,4412122,4769408,5105148
48369,"Parmer, TX",976264,919378,917101,955330,966899,876318
48371,"Pecos, TX",1575454,1882725,2487101,2453396,2249734,1898933
48373,"Polk, TX",1232138,1234007,1302675,1257476,1265628,1286541
48375,"Potter, TX",7978353,8256449,8441716,8463502,8794922,8875835
48377,"Presidio, TX",213429,227900,221572,222481,237012,224332
48379,"Rains, TX",183130,196426,202775,214673,214071,222077
48381,"Randall, TX",3822607,3876867,3981046,4080649,4233095,4229413
48383,"Reagan, TX",2302906,2511314,3135983,2854353,2667258,2239205
48385,"Real, TX",70424,72763,73701,79376,82875,89264
48387,"Red River, TX",252489,255172,272971,288791,303390,306516
48389,"Reeves, TX",5251844,6260557,9454623,10648394,9511964,8050242
48391,"Refugio, TX",332992,329610,337764,304792,295983,340204
48393,"Roberts, TX",281430,219456,224523,199573,178080,159711
48395,"Robertson, TX",2004381,1877977,2030428,2079896,2179914,2202531
48397,"Rockwall, TX",3310264,3700154,4501712,4484612,4721808,4939265
48399,"Runnels, TX",289944,300427,301592,281617,299268,289758
48401,"Rusk, TX",2373879,2406352,2413857,2422683,2434736,2363178
48403,"Sabine, TX",219596,227224,224481,231190,239287,242637
48405,"San Augustine, TX",466025,502816,665945,648622,869750,634514
48407,"San Jacinto, TX",319510,324035,359004,339459,340529,334986
48409,"San Patricio, TX",2329989,2456163,2512063,3167697,2947104,2722849
48411,"San Saba, TX",161379,175290,178805,153267,146888,148626
48413,"Schleicher, TX",109971,106815,129528,128066,122256,118107
48415,"Scurry, TX",1570943,1607942,1634250,1481074,1455255,1327482
48417,"Shackelford, TX",226567,253983,261523,238604,255154,265462
48419,"Shelby, TX",1130100,1192808,1150098,1083139,1306499,1410124
48421,"Sherman, TX",509742,426360,444891,395995,460129,259091
48423,"Smith, TX",10500988,11028005,11421754,11144056,11615626,12000949
48425,"Somervell, TX",1206404,1297063,1227337,1204015,1279487,1257277
48427,"Starr, TX",1257124,1220752,1263873,1293691,1289811,1285475
48429,"Stephens, TX",388097,391272,409925,380254,354692,339718
48431,"Sterling, TX",221504,210867,221087,215984,224419,200070
48433,"Stonewall, TX",153348,144921,144152,125686,119687,109223
48435,"Sutton, TX",310719,309119,288989,246483,221051,189108
48437,"Swisher, TX",515581,528714,459078,409268,471902,343178
48439,"Tarrant, TX",111059066,116836265,118947910,113672291,122643736,127597428
48441,"Taylor, TX",6146666,6439343,6704709,6643635,6819466,7087583
48443,"Terrell, TX",91391,69230,71221,61926,76295,71932
48445,"Terry, TX",620198,583777,569820,512448,475366,401198
48447,"Throckmorton, TX",74298,73176,66942,60664,96797,62810
48449,"Titus, TX",2355814,1986451,1850016,1703846,1908874,2084581
48451,"Tom Green, TX",5302404,5757178,6128907,6203351,6355372,6499206
48453,"Travis, TX",109993936,116115981,122982943,125596454,140011391,150752659
48455,"Trinity, TX",247083,245180,261913,247399,246274,258117
48457,"Tyler, TX",414647,397963,406985,419527,437247,467877
48459,"Upshur, TX",764328,764748,818438,812766,840479,853384
48461,"Upton, TX",2868424,2954032,3934936,4121763,3943810,3929483
48463,"Uvalde, TX",828123,810462,852395,868748,900368,892593
48465,"Val Verde, TX",1702347,1695343,1745336,1729515,1814776,1850013
48467,"Van Zandt, TX",1144814,1191779,1173469,1204803,1237019,1289175
48469,"Victoria, TX",4242680,4555329,4442322,4306229,4459816,4602176
48471,"Walker, TX",2147210,2201338,2230283,2158415,2138924,2196217
48473,"Waller, TX",2287710,2372188,2988218,2985962,3090341,3159376
48475,"Ward, TX",1897650,2531367,3543292,2996827,2876586,2488336
48477,"Washington, TX",1516120,1723021,1877655,1943694,2172400,2258874
48479,"Webb, TX",11313473,10859468,11389246,11017375,11380569,11679742
48481,"Wharton, TX",1643944,1665750,1875933,1785250,1863270,1826651
48483,"Wheeler, TX",686552,585947,517522,473461,420330,324267
48485,"Wichita, TX",5447178,5563315,5778132,5653023,5678465,5801591
48487,"Wilbarger, TX",705424,782794,778044,716030,706050,757113
48489,"Willacy, TX",417744,480715,468261,445654,560728,540059
48491,"Williamson, TX",20846495,22203103,23971336,25581336,27428636,29305284
48493,"Wilson, TX",870174,957215,1094179,1038786,1049846,1092947
48495,"Winkler, TX",841104,1167142,1585536,1604449,1405712,1225985
48497,"Wise, TX",2912295,2916988,3013732,2819382,3003769,3105224
48499,"Wood, TX",1399531,1413157,1431142,1463372,1461700,1456214
48501,"Yoakum, TX",1657244,1679609,1903919,1706516,1437762,1316435
48503,"Young, TX",828933,810606,798429,800669,877855,899955
48505,"Zapata, TX",618241,625833,635999,554736,597645,590581
48507,"Zavala, TX",545461,508380,602728,577748,574272,541952
49001,"Beaver, UT",387886,347795,370267,353475,428744,504761
49003,"Box Elder, UT",2261288,2267245,2335201,2395897,2462442,2610519
49005,"Cache, UT",5322111,5812994,5942126,5962375,6379526,6371260
49007,"Carbon, UT",945663,990700,1099917,1145823,1060616,967164
49009,"Daggett, UT",155981,164115,123813,116723,91490,103876
49011,"Davis, UT",14039771,14830604,15495430,15802970,16549249,16232965
49013,"Duchesne, UT",1040002,997960,1075345,1036561,1077577,1066994
49015,"Emery, UT",922623,859234,914102,952301,1082995,1203860
49017,"Garfield, UT",240871,254253,273096,265355,303921,347748
49019,"Grand, UT",580017,616428,658759,615047,660479,673728
49021,"Iron, UT",1582096,1754625,1906080,1935440,2060385,2211325
49023,"Juab, UT",405585,478706,498977,513331,616048,684092
49025,"Kane, UT",325938,349795,360363,376284,432351,417970
49027,"Millard, UT",855418,824251,857335,875059,903018,963314
49029,"Morgan, UT",279914,303073,313948,349083,390773,363878
49031,"Piute, UT",79559,82953,74611,67464,57457,69777
49033,"Rich, UT",131815,137593,138681,144275,150520,140929
49035,"Salt Lake, UT",90203042,95359475,101001575,100538997,109311585,110953294
49037,"San Juan, UT",466332,443331,470867,445508,484337,498364
49039,"Sanpete, UT",785789,867113,830018,861414,914800,1018245
49041,"Sevier, UT",1050188,1076758,1127974,1146397,1155947,1239529
49043,"Summit, UT",3418250,3617976,3618764,3541393,4229844,4363032
49045,"Tooele, UT",1751142,1800683,1821760,1983656,2175541,2125272
49047,"Uintah, UT",1713241,1649069,1719688,1633276,1645488,1772587
49049,"Utah, UT",25069858,27107467,29611528,30961139,33412370,34604155
49051,"Wasatch, UT",1004858,1019126,1139902,1116261,1259299,1267180
49053,"Washington, UT",6234717,6619509,6886456,7219195,7853248,7944998
49055,"Wayne, UT",98369,99888,105276,106138,109640,107335
49057,"Weber, UT",10722720,11381880,11942660,12312416,12730833,13096916
50001,"Addison, VT",1642746,1664091,1681968,1585128,1679034,1724774
50003,"Bennington, VT",1687136,1703357,1717922,1631016,1721101,1742201
50005,"Caledonia, VT",1104195,1121255,1134810,1140410,1174147,1171143
50007,"Chittenden, VT",11419598,11640769,11793311,11334932,12250896,12699864
50009,"Essex, VT",148327,146161,144208,136394,139307,141811
50011,"Franklin, VT",2085381,2101555,2195614,2160092,2132107,2108763
50013,"Grand Isle, VT",199187,190710,203826,186002,201697,211193
50015,"Lamoille, VT",1174708,1187865,1150198,1104955,1190386,1213884
50017,"Orange, VT",808172,820848,818744,824215,818787,832385
50019,"Orleans, VT",1048704,1052965,1073195,1065742,1106889,1129192
50021,"Rutland, VT",2641197,2587944,2598667,2511587,2614060,2645533
50023,"Washington, VT",3686037,3671070,3748276,3678466,3764941,3868214
50025,"Windham, VT",2338728,2322986,2316695,2293886,2310556,2329838
50027,"Windsor, VT",2605111,2616695,2631354,2653609,2762621,2802347
51001,"Accomack, VA",1714967,1772218,1809143,1782085,1869689,1750550
51007,"Amelia, VA",285025,264269,277079,258457,292525,323164
51009,"Amherst, VA",806386,813582,797968,757303,804626,813435
51011,"Appomattox, VA",300302,300463,298683,293255,323214,335803
51013,"Arlington, VA",33997126,35530163,36745481,36642084,38937746,38871754
51017,"Bath, VA",223251,208439,222749,200022,214893,224816
51019,"Bedford, VA*",2007410,2021989,2009252,1914555,2054042,2040196
51021,"Bland, VA",207147,219213,212301,200824,191771,189716
51023,"Botetourt, VA",1211425,1258822,1289445,1248685,1325388,1375303
51025,"Brunswick, VA",834403,793619,821212,875922,811102,786598
51027,"Buchanan, VA",938410,971171,1012672,891075,974706,1071412
51029,"Buckingham, VA",503385,525472,521953,545941,487764,475903
51033,"Caroline, VA",748746,744805,739985,783103,791479,819814
51036,"Charles City, VA",213539,214909,225185,224602,219303,225948
51037,"Charlotte, VA",276509,266306,260818,257902,268849,277497
51041,"Chesterfield, VA",15681862,15989383,16052186,15857855,16632470,16951584
51043,"Clarke, VA",477067,470808,465575,430930,454544,456723
51045,"Craig, VA",97370,101228,100943,98765,111950,111043
51047,"Culpeper, VA",1739155,1826013,1854934,1822085,1915932,1960780
51049,"Cumberland, VA",157836,147564,145424,128706,151937,170421
51051,"Dickenson, VA",422182,432140,466468,476417,540117,560013
51057,"Essex, VA",358712,361568,371472,355225,355043,349375
51061,"Fauquier, VA",2737582,2887265,2822180,2818946,2947763,2967634
51063,"Floyd, VA",362248,386115,369054,372359,380190,392303
51065,"Fluvanna, VA",915320,889369,913003,804534,815125,894789
51067,"Franklin, VA",1502715,1537396,1526129,1513070,1587352,1618697
51071,"Giles, VA",503568,526130,503540,518889,623161,570480
51073,"Gloucester, VA",863750,881088,892412,896525,921432,918753
51075,"Goochland, VA",2581683,2533108,2779608,2967752,3200573,3069526
51077,"Grayson, VA",268839,273692,267985,270847,261084,264121
51079,"Greene, VA",441028,436568,447717,423729,455590,458967
51083,"Halifax, VA",1323069,1285255,1200356,1125233,1119669,1136989
51085,"Hanover, VA",5697215,5803584,6016481,5898719,6198979,6459459
51087,"Henrico, VA",28589182,29602160,30500513,29024077,30906150,32073153
51091,"Highland, VA",71587,69176,70089,60283,67593,75022
51093,"Isle of Wight, VA",1566681,1515680,1383875,1311167,1301032,1313076
51097,"King and Queen, VA",139563,139826,141753,147021,153812,139116
51099,"King George, VA",1868168,1906362,1957762,2027139,2151565,2172678
51101,"King William, VA",510929,514377,537734,514093,530549,530227
51103,"Lancaster, VA",432873,436020,435215,431764,444588,452906
